id	total_votes
2009.04819	6
2005.09817	6
2009.09784	6
2005.08998	6
2004.06709	6
2004.11397	6
2005.11078	6
2008.02803	6
2005.02712	6
2003.04935	6
2006.10784	6
2007.03693	6
2005.01705	6
2009.01817	6
2004.08369	6
2006.01762	6
2007.02976	6
2007.13068	6
2007.15001	6
2005.01331	6
2006.10243	6
2004.01666	6
2005.12530	6
2009.01389	6
2006.02418	6
2004.06733	6
2009.04201	6
2008.04528	6
2008.13624	6
2006.00615	6
2005.09663	6
2007.15747	6
2006.15821	6
2004.01191	6
2009.10075	6
2008.10821	6
2005.03672	6
2004.12176	6
2005.04233	6
2006.10070	6
2005.00523	6
2008.08627	6
2008.12271	6
2005.03001	6
2007.15660	6
2006.06115	6
2008.01097	6
2009.05209	6
2008.06059	6
2003.07355	6
2009.07772	6
2009.03329	6
2009.07852	6
2006.06652	6
2005.07533	6
2007.13342	6
2007.02615	6
2009.09493	6
2005.06234	6
2005.12287	6
2006.03113	6
2008.04924	6
2008.05026	6
2007.11213	6
2009.12318	6
2005.03438	6
2007.14405	6
2009.10716	6
2005.14534	6
2008.07522	6
2007.13821	6
2006.11293	6
2009.06760	6
2006.10415	6
2005.00543	6
2009.10652	6
2008.04311	6
2005.12276	6
2006.13278	6
2006.11019	6
2008.07686	6
2007.01320	6
2006.12710	6
2006.13231	6
2008.02605	6
2005.09064	6
2005.04927	6
2008.09557	6
2005.11288	6
2006.16187	6
2004.08479	6
2009.00424	6
2008.09157	6
2009.00276	6
2009.07591	6
2009.03308	6
2004.08406	6
2007.01889	6
2007.09518	6
2009.07285	6
2005.10398	6
2004.05270	6
2004.01204	6
2008.13215	6
2004.13946	6
2005.04075	6
2009.03353	6
2009.07813	6
2005.06054	6
2008.08518	5
2007.10992	5
2009.04751	5
2005.07281	5
2007.05023	5
2009.09098	5
2007.09385	5
2004.14122	5
2009.04290	5
2005.09008	5
2006.05778	5
2009.05804	5
2004.11394	5
2008.10668	5
2005.11330	5
2009.11826	5
2004.01594	5
2004.08182	5
2006.09381	5
2006.14477	5
2008.08588	5
2004.11917	5
2009.03900	5
2009.11694	5
2008.01082	5
2007.02678	5
2006.13452	5
2009.03901	5
2004.05604	5
2007.11283	5
2009.08159	5
2005.07993	5
2007.12703	5
2006.05996	5
2008.12345	5
2004.04350	5
2009.10097	5
2005.00476	5
2007.03670	5
2004.07783	5
2007.07285	5
2005.04307	5
2008.11287	5
2006.10065	5
2008.12790	5
2009.01245	5
2009.07278	5
2009.11913	5
2009.06663	5
2009.05583	5
2007.12200	5
2004.02698	5
2007.13789	5
2009.08465	5
2008.01745	5
2006.01146	5
2009.02424	5
2009.03256	5
2006.03678	5
2007.13430	5
2004.07279	5
2007.13488	5
2004.05480	5
2004.01717	5
2009.10078	5
2005.11331	5
2009.03323	5
2004.11027	5
2006.02929	5
2007.12712	5
2009.07023	5
2006.01450	5
2008.03305	5
2008.06873	5
2007.04048	5
2007.14988	5
2005.05924	5
2009.04453	5
2008.04453	5
2006.02905	5
2009.10744	5
2009.02368	5
2005.02062	5
2006.09837	5
2001.00018	5
2008.05841	5
2008.10218	5
2005.12932	5
2006.06695	5
2004.06731	5
2006.10399	5
2006.03060	5
2008.08560	5
2006.14896	5
2009.08468	5
2006.13219	5
2008.13052	5
2005.00861	5
2004.01193	5
2008.13131	5
2006.06013	5
2005.11469	5
2007.07267	5
2004.01424	5
2007.09517	5
2005.11325	5
2008.12787	5
2009.04914	5
2004.04171	5
2009.05506	5
2008.11688	5
2004.14630	5
2004.07239	5
2009.00562	5
2006.01842	5
2007.07890	5
2004.06495	5
2008.10410	5
2005.03646	5
2006.02095	5
2009.04348	5
2009.12191	5
2007.15097	5
2007.12585	5
2004.06734	5
2009.00383	5
2003.07358	5
